x,y,a,b,c,d,e,f,g,h,Bisymmetric factors
46,65,9,28,28,9,2,1,1,2,True
46,65,28,9,9,28,1,2,2,1,True
46,71,1,2,2,1,32,7,7,32,True
46,71,2,1,1,2,7,32,32,7,True
46,71,2,7,7,2,9,4,4,9,True
46,71,4,9,9,4,7,2,2,7,True
46,71,7,2,2,7,4,9,9,4,True
46,71,7,32,32,7,2,1,1,2,True
46,71,9,4,4,9,2,7,7,2,True
46,71,32,7,7,32,1,2,2,1,True
46,73,2,5,5,2,13,4,4,13,True
46,73,4,13,13,4,5,2,2,5,True
46,73,5,2,2,5,4,13,13,4,True
46,73,13,4,4,13,2,5,5,2,True
46,77,1,2,2,1,36,5,5,36,True
46,77,2,1,1,2,5,36,36,5,True
46,77,5,36,36,5,2,1,1,2,True
46,77,36,5,5,36,1,2,2,1,True
46,79,1,4,4,1,18,7,7,18,True
46,79,4,1,1,4,7,18,18,7,True
46,79,7,18,18,7,4,1,1,4,True
46,79,18,7,7,18,1,4,4,1,True
46,83,1,2,2,1,40,3,3,40,True
46,83,2,1,1,2,3,40,40,3,True
46,83,3,40,40,3,2,1,1,2,True
46,83,40,3,3,40,1,2,2,1,True
46,89,1,2,2,1,44,1,1,44,True
46,89,1,44,44,1,2,1,1,2,True
46,89,2,1,1,2,1,44,44,1,True
46,89,44,1,1,44,1,2,2,1,True
46,101,1,6,6,1,16,5,5,16,True
46,101,5,16,16,5,6,1,1,6,True
46,101,6,1,1,6,5,16,16,5,True
46,101,16,5,5,16,1,6,6,1,True
46,109,1,4,4,1,26,5,5,26,True
46,109,4,1,1,4,5,26,26,5,True
46,109,5,26,26,5,4,1,1,4,True
46,109,26,5,5,26,1,4,4,1,True
46,123,1,12,12,1,10,3,3,10,True
46,123,3,10,10,3,12,1,1,12,True
46,123,10,3,3,10,1,12,12,1,True
46,123,12,1,1,12,3,10,10,3,True
46,139,1,4,4,1,34,3,3,34,True
46,139,3,34,34,3,4,1,1,4,True
46,139,4,1,1,4,3,34,34,3,True
46,139,34,3,3,34,1,4,4,1,True
46,163,1,10,10,1,16,3,3,16,True
46,163,3,16,16,3,10,1,1,10,True
46,163,10,1,1,10,3,16,16,3,True
46,163,16,3,3,16,1,10,10,1,True
46,169,1,4,4,1,42,1,1,42,True
46,169,1,42,42,1,4,1,1,4,True
46,169,4,1,1,4,1,42,42,1,True
46,169,42,1,1,42,1,4,4,1,True
46,171,1,6,6,1,28,3,3,28,True
46,171,3,28,28,3,6,1,1,6,True
46,171,6,1,1,6,3,28,28,3,True
46,171,28,3,3,28,1,6,6,1,True
46,179,1,8,8,1,22,3,3,22,True
46,179,3,22,22,3,8,1,1,8,True
46,179,8,1,1,8,3,22,22,3,True
46,179,22,3,3,22,1,8,8,1,True
46,241,1,6,6,1,40,1,1,40,True
46,241,1,40,40,1,6,1,1,6,True
46,241,6,1,1,6,1,40,40,1,True
46,241,40,1,1,40,1,6,6,1,True
46,305,1,8,8,1,38,1,1,38,True
46,305,1,38,38,1,8,1,1,8,True
46,305,8,1,1,8,1,38,38,1,True
46,305,38,1,1,38,1,8,8,1,True
46,361,1,10,10,1,36,1,1,36,True
46,361,1,36,36,1,10,1,1,10,True
46,361,10,1,1,10,1,36,36,1,True
46,361,36,1,1,36,1,10,10,1,True
46,409,1,12,12,1,34,1,1,34,True
46,409,1,34,34,1,12,1,1,12,True
46,409,12,1,1,12,1,34,34,1,True
46,409,34,1,1,34,1,12,12,1,True
46,449,1,14,14,1,32,1,1,32,True
46,449,1,32,32,1,14,1,1,14,True
46,449,14,1,1,14,1,32,32,1,True
46,449,32,1,1,32,1,14,14,1,True
46,481,1,16,16,1,30,1,1,30,True
46,481,1,30,30,1,16,1,1,16,True
46,481,16,1,1,16,1,30,30,1,True
46,481,30,1,1,30,1,16,16,1,True
46,505,1,18,18,1,28,1,1,28,True
46,505,1,28,28,1,18,1,1,18,True
46,505,18,1,1,18,1,28,28,1,True
46,505,28,1,1,28,1,18,18,1,True
46,521,1,20,20,1,26,1,1,26,True
46,521,1,26,26,1,20,1,1,20,True
46,521,20,1,1,20,1,26,26,1,True
46,521,26,1,1,26,1,20,20,1,True
47,48,2,3,3,2,10,9,9,10,True
47,48,3,2,2,3,9,10,10,9,True
47,48,9,10,10,9,3,2,2,3,True
47,48,10,9,9,10,2,3,3,2,True
47,49,1,2,2,1,17,15,15,17,True
47,49,2,1,1,2,15,17,17,15,True
47,49,15,17,17,15,2,1,1,2,True
47,49,17,15,15,17,1,2,2,1,True
47,51,3,4,4,3,9,5,5,9,True
47,51,4,3,3,4,5,9,9,5,True
47,51,5,9,9,5,4,3,3,4,True
47,51,9,5,5,9,3,4,4,3,True
47,52,1,2,2,1,19,14,14,19,True
47,52,2,1,1,2,14,19,19,14,True
47,52,2,7,7,2,6,5,5,6,True
47,52,3,8,8,3,5,4,4,5,True
47,52,4,5,5,4,8,3,3,8,True
47,52,5,4,4,5,3,8,8,3,True
47,52,5,6,6,5,7,2,2,7,True
47,52,6,5,5,6,2,7,7,2,True
47,52,7,2,2,7,5,6,6,5,True
47,52,8,3,3,8,4,5,5,4,True
47,52,14,19,19,14,2,1,1,2,True
47,52,19,14,14,19,1,2,2,1,True
47,53,1,3,3,1,14,11,11,14,True
47,53,1,4,4,1,11,9,9,11,True
47,53,2,3,3,2,13,7,7,13,True
47,53,3,1,1,3,11,14,14,11,True
47,53,3,2,2,3,7,13,13,7,True
47,53,4,1,1,4,9,11,11,9,True
47,53,7,13,13,7,3,2,2,3,True
47,53,9,11,11,9,4,1,1,4,True
47,53,11,9,9,11,1,4,4,1,True
47,53,11,14,14,11,3,1,1,3,True
47,53,13,7,7,13,2,3,3,2,True
47,53,14,11,11,14,1,3,3,1,True
47,55,1,2,2,1,21,13,13,21,True
47,55,2,1,1,2,13,21,21,13,True
47,55,13,21,21,13,2,1,1,2,True
47,55,21,13,13,21,1,2,2,1,True
47,57,3,5,5,3,9,4,4,9,True
47,57,4,9,9,4,5,3,3,5,True
47,57,5,3,3,5,4,9,9,4,True
47,57,9,4,4,9,3,5,5,3,True
47,58,1,2,2,1,23,12,12,23,True
47,58,2,1,1,2,12,23,23,12,True
47,58,2,3,3,2,16,5,5,16,True
47,58,2,13,13,2,4,3,3,4,True
47,58,3,2,2,3,5,16,16,5,True
47,58,3,4,4,3,13,2,2,13,True
47,58,4,3,3,4,2,13,13,2,True
47,58,5,16,16,5,3,2,2,3,True
47,58,12,23,23,12,2,1,1,2,True
47,58,13,2,2,13,3,4,4,3,True
47,58,16,5,5,16,2,3,3,2,True
47,58,23,12,12,23,1,2,2,1,True
47,61,1,2,2,1,25,11,11,25,True
47,61,1,3,3,1,17,10,10,17,True
47,61,1,8,8,1,7,5,5,7,True
47,61,2,1,1,2,11,25,25,11,True
47,61,3,1,1,3,10,17,17,10,True
47,61,5,7,7,5,8,1,1,8,True
47,61,7,5,5,7,1,8,8,1,True
47,61,8,1,1,8,5,7,7,5,True
47,61,10,17,17,10,3,1,1,3,True
47,61,11,25,25,11,2,1,1,2,True
47,61,17,10,10,17,1,3,3,1,True
47,61,25,11,11,25,1,2,2,1,True
47,63,2,3,3,2,19,3,3,19,True
47,63,3,2,2,3,3,19,19,3,True
47,63,3,19,19,3,3,2,2,3,True
47,63,19,3,3,19,2,3,3,2,True
47,64,1,2,2,1,27,10,10,27,True
47,64,2,1,1,2,10,27,27,10,True
47,64,10,27,27,10,2,1,1,2,True
47,64,27,10,10,27,1,2,2,1,True
47,65,2,5,5,2,11,5,5,11,True
47,65,5,2,2,5,5,11,11,5,True
47,65,5,11,11,5,5,2,2,5,True
47,65,11,5,5,11,2,5,5,2,True
47,67,1,2,2,1,29,9,9,29,True
47,67,1,5,5,1,12,7,7,12,True
47,67,2,1,1,2,9,29,29,9,True
47,67,5,1,1,5,7,12,12,7,True
47,67,7,12,12,7,5,1,1,5,True
47,67,9,29,29,9,2,1,1,2,True
47,67,12,7,7,12,1,5,5,1,True
47,67,29,9,9,29,1,2,2,1,True
47,68,1,4,4,1,15,8,8,15,True
47,68,1,22,22,1,3,2,2,3,True
47,68,2,3,3,2,22,1,1,22,True
47,68,3,2,2,3,1,22,22,1,True
47,68,4,1,1,4,8,15,15,8,True
47,68,8,15,15,8,4,1,1,4,True
47,68,15,8,8,15,1,4,4,1,True
47,68,22,1,1,22,2,3,3,2,True
47,69,1,3,3,1,20,9,9,20,True
47,69,3,1,1,3,9,20,20,9,True
47,69,9,20,20,9,3,1,1,3,True
47,69,20,9,9,20,1,3,3,1,True
47,70,1,2,2,1,31,8,8,31,True
47,70,2,1,1,2,8,31,31,8,True
47,70,8,31,31,8,2,1,1,2,True
47,70,31,8,8,31,1,2,2,1,True
47,72,1,6,6,1,11,6,6,11,True
47,72,6,1,1,6,6,11,11,6,True
47,72,6,11,11,6,6,1,1,6,True
47,72,11,6,6,11,1,6,6,1,True
47,73,1,2,2,1,33,7,7,33,True
47,73,1,14,14,1,5,3,3,5,True
47,73,2,1,1,2,7,33,33,7,True
47,73,3,5,5,3,14,1,1,14,True
47,73,5,3,3,5,1,14,14,1,True
47,73,7,33,33,7,2,1,1,2,True
47,73,14,1,1,14,3,5,5,3,True
47,73,33,7,7,33,1,2,2,1,True
47,74,1,10,10,1,7,4,4,7,True
47,74,4,7,7,4,10,1,1,10,True
47,74,7,4,4,7,1,10,10,1,True
47,74,10,1,1,10,4,7,7,4,True
47,76,1,2,2,1,35,6,6,35,True
47,76,2,1,1,2,6,35,35,6,True
47,76,6,35,35,6,2,1,1,2,True
47,76,35,6,6,35,1,2,2,1,True
47,77,1,3,3,1,23,8,8,23,True
47,77,3,1,1,3,8,23,23,8,True
47,77,8,23,23,8,3,1,1,3,True
47,77,23,8,8,23,1,3,3,1,True
47,79,1,2,2,1,37,5,5,37,True
47,79,2,1,1,2,5,37,37,5,True
47,79,5,37,37,5,2,1,1,2,True
47,79,37,5,5,37,1,2,2,1,True
47,82,1,2,2,1,39,4,4,39,True
47,82,2,1,1,2,4,39,39,4,True
47,82,4,39,39,4,2,1,1,2,True
47,82,39,4,4,39,1,2,2,1,True
47,83,1,4,4,1,19,7,7,19,True
47,83,2,11,11,2,7,3,3,7,True
47,83,3,7,7,3,11,2,2,11,True
47,83,4,1,1,4,7,19,19,7,True
47,83,7,3,3,7,2,11,11,2,True
47,83,7,19,19,7,4,1,1,4,True
47,83,11,2,2,11,3,7,7,3,True
47,83,19,7,7,19,1,4,4,1,True
47,85,1,2,2,1,41,3,3,41,True
47,85,1,3,3,1,26,7,7,26,True
47,85,2,1,1,2,3,41,41,3,True
47,85,3,1,1,3,7,26,26,7,True
47,85,3,41,41,3,2,1,1,2,True
47,85,7,26,26,7,3,1,1,3,True
47,85,26,7,7,26,1,3,3,1,True
47,85,41,3,3,41,1,2,2,1,True
47,86,2,5,5,2,16,3,3,16,True
47,86,3,16,16,3,5,2,2,5,True
47,86,5,2,2,5,3,16,16,3,True
47,86,16,3,3,16,2,5,5,2,True
47,88,1,2,2,1,43,2,2,43,True
47,88,2,1,1,2,2,43,43,2,True
47,88,2,43,43,2,2,1,1,2,True
47,88,43,2,2,43,1,2,2,1,True
47,89,1,7,7,1,12,5,5,12,True
47,89,5,12,12,5,7,1,1,7,True
47,89,7,1,1,7,5,12,12,5,True
47,89,12,5,5,12,1,7,7,1,True
47,91,1,2,2,1,45,1,1,45,True
47,91,1,5,5,1,17,6,6,17,True
47,91,1,45,45,1,2,1,1,2,True
47,91,2,1,1,2,1,45,45,1,True
47,91,5,1,1,5,6,17,17,6,True
47,91,6,17,17,6,5,1,1,5,True
47,91,17,6,6,17,1,5,5,1,True
47,91,45,1,1,45,1,2,2,1,True
47,93,1,3,3,1,29,6,6,29,True
47,93,3,1,1,3,6,29,29,6,True
47,93,6,29,29,6,3,1,1,3,True
47,93,29,6,6,29,1,3,3,1,True
47,96,2,9,9,2,10,3,3,10,True
47,96,3,10,10,3,9,2,2,9,True
47,96,9,2,2,9,3,10,10,3,True
47,96,10,3,3,10,2,9,9,2,True
47,97,2,7,7,2,13,3,3,13,True
47,97,3,13,13,3,7,2,2,7,True
47,97,7,2,2,7,3,13,13,3,True
47,97,13,3,3,13,2,7,7,2,True
47,98,1,4,4,1,23,6,6,23,True
47,98,4,1,1,4,6,23,23,6,True
47,98,6,23,23,6,4,1,1,4,True
47,98,23,6,6,23,1,4,4,1,True
47,101,1,3,3,1,32,5,5,32,True
47,101,3,1,1,3,5,32,32,5,True
47,101,5,32,32,5,3,1,1,3,True
47,101,32,5,5,32,1,3,3,1,True
47,103,1,9,9,1,11,4,4,11,True
47,103,4,11,11,4,9,1,1,9,True
47,103,9,1,1,9,4,11,11,4,True
47,103,11,4,4,11,1,9,9,1,True
47,107,1,6,6,1,17,5,5,17,True
47,107,1,13,13,1,8,3,3,8,True
47,107,1,21,21,1,5,2,2,5,True
47,107,2,5,5,2,21,1,1,21,True
47,107,3,8,8,3,13,1,1,13,True
47,107,5,2,2,5,1,21,21,1,True
47,107,5,17,17,5,6,1,1,6,True
47,107,6,1,1,6,5,17,17,5,True
47,107,8,3,3,8,1,13,13,1,True
47,107,13,1,1,13,3,8,8,3,True
47,107,17,5,5,17,1,6,6,1,True
47,107,21,1,1,21,2,5,5,2,True
47,109,1,3,3,1,35,4,4,35,True
47,109,3,1,1,3,4,35,35,4,True
47,109,4,35,35,4,3,1,1,3,True
47,109,35,4,4,35,1,3,3,1,True
47,113,1,4,4,1,27,5,5,27,True
47,113,4,1,1,4,5,27,27,5,True
47,113,5,27,27,5,4,1,1,4,True
47,113,27,5,5,27,1,4,4,1,True
47,115,1,5,5,1,22,5,5,22,True
47,115,5,1,1,5,5,22,22,5,True
47,115,5,22,22,5,5,1,1,5,True
47,115,22,5,5,22,1,5,5,1,True
47,117,1,3,3,1,38,3,3,38,True
47,117,3,1,1,3,3,38,38,3,True
47,117,3,38,38,3,3,1,1,3,True
47,117,38,3,3,38,1,3,3,1,True
47,124,1,8,8,1,15,4,4,15,True
47,124,4,15,15,4,8,1,1,8,True
47,124,8,1,1,8,4,15,15,4,True
47,124,15,4,4,15,1,8,8,1,True
47,125,1,3,3,1,41,2,2,41,True
47,125,2,41,41,2,3,1,1,3,True
47,125,3,1,1,3,2,41,41,2,True
47,125,41,2,2,41,1,3,3,1,True
47,128,1,4,4,1,31,4,4,31,True
47,128,4,1,1,4,4,31,31,4,True
47,128,4,31,31,4,4,1,1,4,True
47,128,31,4,4,31,1,4,4,1,True
47,133,1,3,3,1,44,1,1,44,True
47,133,1,44,44,1,3,1,1,3,True
47,133,3,1,1,3,1,44,44,1,True
47,133,44,1,1,44,1,3,3,1,True
47,135,1,12,12,1,11,3,3,11,True
47,135,3,11,11,3,12,1,1,12,True
47,135,11,3,3,11,1,12,12,1,True
47,135,12,1,1,12,3,11,11,3,True
47,137,1,7,7,1,19,4,4,19,True
47,137,4,19,19,4,7,1,1,7,True
47,137,7,1,1,7,4,19,19,4,True
47,137,19,4,4,19,1,7,7,1,True
47,139,1,5,5,1,27,4,4,27,True
47,139,4,27,27,4,5,1,1,5,True
47,139,5,1,1,5,4,27,27,4,True
47,139,27,4,4,27,1,5,5,1,True
47,142,1,6,6,1,23,4,4,23,True
47,142,1,20,20,1,7,2,2,7,True
47,142,2,7,7,2,20,1,1,20,True
47,142,4,23,23,4,6,1,1,6,True
47,142,6,1,1,6,4,23,23,4,True
47,142,7,2,2,7,1,20,20,1,True
47,142,20,1,1,20,2,7,7,2,True
47,142,23,4,4,23,1,6,6,1,True
47,143,1,4,4,1,35,3,3,35,True
47,143,3,35,35,3,4,1,1,4,True
47,143,4,1,1,4,3,35,35,3,True
47,143,35,3,3,35,1,4,4,1,True
47,157,1,11,11,1,14,3,3,14,True
47,157,3,14,14,3,11,1,1,11,True
47,157,11,1,1,11,3,14,14,3,True
47,157,14,3,3,14,1,11,11,1,True
47,158,1,4,4,1,39,2,2,39,True
47,158,2,39,39,2,4,1,1,4,True
47,158,4,1,1,4,2,39,39,2,True
47,158,39,2,2,39,1,4,4,1,True
47,163,1,5,5,1,32,3,3,32,True
47,163,3,32,32,3,5,1,1,5,True
47,163,5,1,1,5,3,32,32,3,True
47,163,32,3,3,32,1,5,5,1,True
47,173,1,4,4,1,43,1,1,43,True
47,173,1,10,10,1,17,3,3,17,True
47,173,1,19,19,1,9,2,2,9,True
47,173,1,43,43,1,4,1,1,4,True
47,173,2,9,9,2,19,1,1,19,True
47,173,3,17,17,3,10,1,1,10,True
47,173,4,1,1,4,1,43,43,1,True
47,173,9,2,2,9,1,19,19,1,True
47,173,10,1,1,10,3,17,17,3,True
47,173,17,3,3,17,1,10,10,1,True
47,173,19,1,1,19,2,9,9,2,True
47,173,43,1,1,43,1,4,4,1,True
47,177,1,6,6,1,29,3,3,29,True
47,177,3,29,29,3,6,1,1,6,True
47,177,6,1,1,6,3,29,29,3,True
47,177,29,3,3,29,1,6,6,1,True
47,183,1,9,9,1,20,3,3,20,True
47,183,3,20,20,3,9,1,1,9,True
47,183,9,1,1,9,3,20,20,3,True
47,183,20,3,3,20,1,9,9,1,True
47,185,1,7,7,1,26,3,3,26,True
47,185,3,26,26,3,7,1,1,7,True
47,185,7,1,1,7,3,26,26,3,True
47,185,26,3,3,26,1,7,7,1,True
47,187,1,5,5,1,37,2,2,37,True
47,187,1,8,8,1,23,3,3,23,True
47,187,2,37,37,2,5,1,1,5,True
47,187,3,23,23,3,8,1,1,8,True
47,187,5,1,1,5,2,37,37,2,True
47,187,8,1,1,8,3,23,23,3,True
47,187,23,3,3,23,1,8,8,1,True
47,187,37,2,2,37,1,5,5,1,True
47,200,1,18,18,1,11,2,2,11,True
47,200,2,11,11,2,18,1,1,18,True
47,200,11,2,2,11,1,18,18,1,True
47,200,18,1,1,18,2,11,11,2,True
47,211,1,5,5,1,42,1,1,42,True
47,211,1,42,42,1,5,1,1,5,True
47,211,5,1,1,5,1,42,42,1,True
47,211,42,1,1,42,1,5,5,1,True
47,212,1,6,6,1,35,2,2,35,True
47,212,2,35,35,2,6,1,1,6,True
47,212,6,1,1,6,2,35,35,2,True
47,212,35,2,2,35,1,6,6,1,True
47,223,1,17,17,1,13,2,2,13,True
47,223,2,13,13,2,17,1,1,17,True
47,223,13,2,2,13,1,17,17,1,True
47,223,17,1,1,17,2,13,13,2,True
47,233,1,7,7,1,33,2,2,33,True
47,233,2,33,33,2,7,1,1,7,True
47,233,7,1,1,7,2,33,33,2,True
47,233,33,2,2,33,1,7,7,1,True
47,242,1,16,16,1,15,2,2,15,True
47,242,2,15,15,2,16,1,1,16,True
47,242,15,2,2,15,1,16,16,1,True
47,242,16,1,1,16,2,15,15,2,True
47,247,1,6,6,1,41,1,1,41,True
47,247,1,41,41,1,6,1,1,6,True
47,247,6,1,1,6,1,41,41,1,True
47,247,41,1,1,41,1,6,6,1,True
47,250,1,8,8,1,31,2,2,31,True
47,250,2,31,31,2,8,1,1,8,True
47,250,8,1,1,8,2,31,31,2,True
47,250,31,2,2,31,1,8,8,1,True
47,257,1,15,15,1,17,2,2,17,True
47,257,2,17,17,2,15,1,1,15,True
47,257,15,1,1,15,2,17,17,2,True
47,257,17,2,2,17,1,15,15,1,True
47,263,1,9,9,1,29,2,2,29,True
47,263,2,29,29,2,9,1,1,9,True
47,263,9,1,1,9,2,29,29,2,True
47,263,29,2,2,29,1,9,9,1,True
47,268,1,14,14,1,19,2,2,19,True
47,268,2,19,19,2,14,1,1,14,True
47,268,14,1,1,14,2,19,19,2,True
47,268,19,2,2,19,1,14,14,1,True
47,272,1,10,10,1,27,2,2,27,True
47,272,2,27,27,2,10,1,1,10,True
47,272,10,1,1,10,2,27,27,2,True
47,272,27,2,2,27,1,10,10,1,True
47,275,1,13,13,1,21,2,2,21,True
47,275,2,21,21,2,13,1,1,13,True
47,275,13,1,1,13,2,21,21,2,True
47,275,21,2,2,21,1,13,13,1,True
47,277,1,11,11,1,25,2,2,25,True
47,277,2,25,25,2,11,1,1,11,True
47,277,11,1,1,11,2,25,25,2,True
47,277,25,2,2,25,1,11,11,1,True
47,278,1,12,12,1,23,2,2,23,True
47,278,2,23,23,2,12,1,1,12,True
47,278,12,1,1,12,2,23,23,2,True
47,278,23,2,2,23,1,12,12,1,True
47,281,1,7,7,1,40,1,1,40,True
47,281,1,40,40,1,7,1,1,7,True
47,281,7,1,1,7,1,40,40,1,True
47,281,40,1,1,40,1,7,7,1,True
47,313,1,8,8,1,39,1,1,39,True
47,313,1,39,39,1,8,1,1,8,True
47,313,8,1,1,8,1,39,39,1,True
47,313,39,1,1,39,1,8,8,1,True
47,343,1,9,9,1,38,1,1,38,True
47,343,1,38,38,1,9,1,1,9,True
47,343,9,1,1,9,1,38,38,1,True
47,343,38,1,1,38,1,9,9,1,True
47,371,1,10,10,1,37,1,1,37,True
47,371,1,37,37,1,10,1,1,10,True
47,371,10,1,1,10,1,37,37,1,True
47,371,37,1,1,37,1,10,10,1,True
47,397,1,11,11,1,36,1,1,36,True
47,397,1,36,36,1,11,1,1,11,True
47,397,11,1,1,11,1,36,36,1,True
47,397,36,1,1,36,1,11,11,1,True
47,421,1,12,12,1,35,1,1,35,True
47,421,1,35,35,1,12,1,1,12,True
47,421,12,1,1,12,1,35,35,1,True
47,421,35,1,1,35,1,12,12,1,True
47,443,1,13,13,1,34,1,1,34,True
47,443,1,34,34,1,13,1,1,13,True
47,443,13,1,1,13,1,34,34,1,True
47,443,34,1,1,34,1,13,13,1,True
47,463,1,14,14,1,33,1,1,33,True
47,463,1,33,33,1,14,1,1,14,True
47,463,14,1,1,14,1,33,33,1,True
47,463,33,1,1,33,1,14,14,1,True
47,481,1,15,15,1,32,1,1,32,True
47,481,1,32,32,1,15,1,1,15,True
47,481,15,1,1,15,1,32,32,1,True
47,481,32,1,1,32,1,15,15,1,True
47,497,1,16,16,1,31,1,1,31,True
47,497,1,31,31,1,16,1,1,16,True
47,497,16,1,1,16,1,31,31,1,True
47,497,31,1,1,31,1,16,16,1,True
47,511,1,17,17,1,30,1,1,30,True
47,511,1,30,30,1,17,1,1,17,True
47,511,17,1,1,17,1,30,30,1,True
47,511,30,1,1,30,1,17,17,1,True
47,523,1,18,18,1,29,1,1,29,True
47,523,1,29,29,1,18,1,1,18,True
47,523,18,1,1,18,1,29,29,1,True
47,523,29,1,1,29,1,18,18,1,True
47,533,1,19,19,1,28,1,1,28,True
47,533,1,28,28,1,19,1,1,19,True
47,533,19,1,1,19,1,28,28,1,True
47,533,28,1,1,28,1,19,19,1,True
47,541,1,20,20,1,27,1,1,27,True
47,541,1,27,27,1,20,1,1,20,True
47,541,20,1,1,20,1,27,27,1,True
47,541,27,1,1,27,1,20,20,1,True
47,547,1,21,21,1,26,1,1,26,True
47,547,1,26,26,1,21,1,1,21,True
47,547,21,1,1,21,1,26,26,1,True
47,547,26,1,1,26,1,21,21,1,True
47,551,1,22,22,1,25,1,1,25,True
47,551,1,25,25,1,22,1,1,22,True
47,551,22,1,1,22,1,25,25,1,True
47,551,25,1,1,25,1,22,22,1,True
47,553,1,23,23,1,24,1,1,24,True
47,553,1,24,24,1,23,1,1,23,True
47,553,23,1,1,23,1,24,24,1,True
47,553,24,1,1,24,1,23,23,1,True
48,67,2,3,3,2,21,2,2,21,True
48,67,2,21,21,2,3,2,2,3,True
48,67,3,2,2,3,2,21,21,2,True
48,67,21,2,2,21,2,3,3,2,True
48,73,3,8,8,3,8,3,3,8,True
48,73,8,3,3,8,3,8,8,3,True
48,113,1,6,6,1,18,5,5,18,True
48,113,5,18,18,5,6,1,1,6,True
48,113,6,1,1,6,5,18,18,5,True
48,113,18,5,5,18,1,6,6,1,True
48,139,2,9,9,2,15,2,2,15,True
48,139,2,15,15,2,9,2,2,9,True
48,139,9,2,2,9,2,15,15,2,True
48,139,15,2,2,15,2,9,9,2,True
48,253,1,6,6,1,42,1,1,42,True
48,253,1,42,42,1,6,1,1,6,True
48,253,6,1,1,6,1,42,42,1,True
48,253,42,1,1,42,1,6,6,1,True
48,433,1,12,12,1,36,1,1,36,True
48,433,1,36,36,1,12,1,1,12,True
48,433,12,1,1,12,1,36,36,1,True
48,433,36,1,1,36,1,12,12,1,True
48,541,1,18,18,1,30,1,1,30,True
48,541,1,30,30,1,18,1,1,18,True
48,541,18,1,1,18,1,30,30,1,True
48,541,30,1,1,30,1,18,18,1,True
48,577,1,24,24,1,24,1,1,24,True
48,577,24,1,1,24,1,24,24,1,True
49,50,1,2,2,1,17,16,16,17,True
49,50,2,1,1,2,16,17,17,16,True
49,50,4,5,5,4,6,5,5,6,True
49,50,5,4,4,5,5,6,6,5,True
49,50,5,6,6,5,5,4,4,5,True
49,50,6,5,5,6,4,5,5,4,True
49,50,16,17,17,16,2,1,1,2,True
49,50,17,16,16,17,1,2,2,1,True
49,51,1,3,3,1,13,12,12,13,True
49,51,2,3,3,2,11,9,9,11,True
49,51,3,1,1,3,12,13,13,12,True
49,51,3,2,2,3,9,11,11,9,True
49,51,9,11,11,9,3,2,2,3,True
49,51,11,9,9,11,2,3,3,2,True
49,51,12,13,13,12,3,1,1,3,True
49,51,13,12,12,13,1,3,3,1,True
49,53,1,2,2,1,19,15,15,19,True
49,53,1,5,5,1,9,8,8,9,True
49,53,2,1,1,2,15,19,19,15,True
49,53,5,1,1,5,8,9,9,8,True
49,53,8,9,9,8,5,1,1,5,True
49,53,9,8,8,9,1,5,5,1,True
49,53,15,19,19,15,2,1,1,2,True
49,53,19,15,15,19,1,2,2,1,True
49,55,1,7,7,1,7,6,6,7,True
49,55,3,5,5,3,8,5,5,8,True
49,55,5,3,3,5,5,8,8,5,True
49,55,5,8,8,5,5,3,3,5,True
49,55,6,7,7,6,7,1,1,7,True
49,55,7,1,1,7,6,7,7,6,True
49,55,7,6,6,7,1,7,7,1,True
49,55,8,5,5,8,3,5,5,3,True
49,59,1,2,2,1,23,13,13,23,True
49,59,1,3,3,1,16,11,11,16,True
49,59,1,11,11,1,5,4,4,5,True
49,59,2,1,1,2,13,23,23,13,True
49,59,2,7,7,2,7,5,5,7,True
49,59,3,1,1,3,11,16,16,11,True
49,59,4,5,5,4,11,1,1,11,True
49,59,5,4,4,5,1,11,11,1,True
49,59,5,7,7,5,7,2,2,7,True
49,59,7,2,2,7,5,7,7,5,True
49,59,7,5,5,7,2,7,7,2,True
49,59,11,1,1,11,4,5,5,4,True
49,59,11,16,16,11,3,1,1,3,True
49,59,13,23,23,13,2,1,1,2,True
49,59,16,11,11,16,1,3,3,1,True
49,59,23,13,13,23,1,2,2,1,True
49,61,1,4,4,1,13,9,9,13,True
49,61,2,3,3,2,17,5,5,17,True
49,61,3,2,2,3,5,17,17,5,True
49,61,3,7,7,3,7,4,4,7,True
49,61,4,1,1,4,9,13,13,9,True
49,61,4,7,7,4,7,3,3,7,True
49,61,5,17,17,5,3,2,2,3,True
49,61,7,3,3,7,4,7,7,4,True
49,61,7,4,4,7,3,7,7,3,True
49,61,9,13,13,9,4,1,1,4,True
49,61,13,9,9,13,1,4,4,1,True
49,61,17,5,5,17,2,3,3,2,True
49,62,1,2,2,1,25,12,12,25,True
49,62,2,1,1,2,12,25,25,12,True
49,62,12,25,25,12,2,1,1,2,True
49,62,25,12,12,25,1,2,2,1,True
49,65,1,2,2,1,27,11,11,27,True
49,65,2,1,1,2,11,27,27,11,True
49,65,11,27,27,11,2,1,1,2,True
49,65,27,11,11,27,1,2,2,1,True
49,66,2,3,3,2,20,3,3,20,True
49,66,3,2,2,3,3,20,20,3,True
49,66,3,20,20,3,3,2,2,3,True
49,66,20,3,3,20,2,3,3,2,True
49,67,1,3,3,1,19,10,10,19,True
49,67,3,1,1,3,10,19,19,10,True
49,67,10,19,19,10,3,1,1,3,True
49,67,19,10,10,19,1,3,3,1,True
49,68,1,2,2,1,29,10,10,29,True
